domain,"domain_type","domain_wc","match_depth","sort_order"
"fukuchi.fukuoka.jp",ICANN,"fukuchi.fukuoka.jp",4,2
"hakata.fukuoka.jp",ICANN,"*.hakata.fukuoka.jp",4,2
"hakata.fukuoka.jp",ICANN,"hakata.fukuoka.jp",4,2
"higashi.fukuoka.jp",ICANN,"*.higashi.fukuoka.jp",4,2
"higashi.fukuoka.jp",ICANN,"higashi.fukuoka.jp",4,2
"hirokawa.fukuoka.jp",ICANN,"*.hirokawa.fukuoka.jp",4,2
"hirokawa.fukuoka.jp",ICANN,"hirokawa.fukuoka.jp",4,2
"hisayama.fukuoka.jp",ICANN,"*.hisayama.fukuoka.jp",4,2
"hisayama.fukuoka.jp",ICANN,"hisayama.fukuoka.jp",4,2
"iizuka.fukuoka.jp",ICANN,"*.iizuka.fukuoka.jp",4,2
"iizuka.fukuoka.jp",ICANN,"iizuka.fukuoka.jp",4,2
"inatsuki.fukuoka.jp",ICANN,"*.inatsuki.fukuoka.jp",4,2
"inatsuki.fukuoka.jp",ICANN,"inatsuki.fukuoka.jp",4,2
"kaho.fukuoka.jp",ICANN,"*.kaho.fukuoka.jp",4,2
"kaho.fukuoka.jp",ICANN,"kaho.fukuoka.jp",4,2
"kasuga.fukuoka.jp",ICANN,"*.kasuga.fukuoka.jp",4,2
"kasuga.fukuoka.jp",ICANN,"kasuga.fukuoka.jp",4,2
"kasuya.fukuoka.jp",ICANN,"*.kasuya.fukuoka.jp",4,2
"kasuya.fukuoka.jp",ICANN,"kasuya.fukuoka.jp",4,2
"kawara.fukuoka.jp",ICANN,"*.kawara.fukuoka.jp",4,2
"kawara.fukuoka.jp",ICANN,"kawara.fukuoka.jp",4,2
"keisen.fukuoka.jp",ICANN,"*.keisen.fukuoka.jp",4,2
"keisen.fukuoka.jp",ICANN,"keisen.fukuoka.jp",4,2
"koga.fukuoka.jp",ICANN,"*.koga.fukuoka.jp",4,2
"koga.fukuoka.jp",ICANN,"koga.fukuoka.jp",4,2
"kurate.fukuoka.jp",ICANN,"*.kurate.fukuoka.jp",4,2
"kurate.fukuoka.jp",ICANN,"kurate.fukuoka.jp",4,2
"kurogi.fukuoka.jp",ICANN,"*.kurogi.fukuoka.jp",4,2
"kurogi.fukuoka.jp",ICANN,"kurogi.fukuoka.jp",4,2
"kurume.fukuoka.jp",ICANN,"*.kurume.fukuoka.jp",4,2
"kurume.fukuoka.jp",ICANN,"kurume.fukuoka.jp",4,2
"minami.fukuoka.jp",ICANN,"*.minami.fukuoka.jp",4,2
"minami.fukuoka.jp",ICANN,"minami.fukuoka.jp",4,2
"miyako.fukuoka.jp",ICANN,"*.miyako.fukuoka.jp",4,2
"miyako.fukuoka.jp",ICANN,"miyako.fukuoka.jp",4,2
"miyama.fukuoka.jp",ICANN,"*.miyama.fukuoka.jp",4,2
"miyama.fukuoka.jp",ICANN,"miyama.fukuoka.jp",4,2
"miyawaka.fukuoka.jp",ICANN,"*.miyawaka.fukuoka.jp",4,2
"miyawaka.fukuoka.jp",ICANN,"miyawaka.fukuoka.jp",4,2
"mizumaki.fukuoka.jp",ICANN,"*.mizumaki.fukuoka.jp",4,2
"mizumaki.fukuoka.jp",ICANN,"mizumaki.fukuoka.jp",4,2
"munakata.fukuoka.jp",ICANN,"*.munakata.fukuoka.jp",4,2
"munakata.fukuoka.jp",ICANN,"munakata.fukuoka.jp",4,2
"nakagawa.fukuoka.jp",ICANN,"*.nakagawa.fukuoka.jp",4,2
"nakagawa.fukuoka.jp",ICANN,"nakagawa.fukuoka.jp",4,2
"nakama.fukuoka.jp",ICANN,"*.nakama.fukuoka.jp",4,2
"nakama.fukuoka.jp",ICANN,"nakama.fukuoka.jp",4,2
"nishi.fukuoka.jp",ICANN,"*.nishi.fukuoka.jp",4,2
"nishi.fukuoka.jp",ICANN,"nishi.fukuoka.jp",4,2
"nogata.fukuoka.jp",ICANN,"*.nogata.fukuoka.jp",4,2
"nogata.fukuoka.jp",ICANN,"nogata.fukuoka.jp",4,2
"ogori.fukuoka.jp",ICANN,"*.ogori.fukuoka.jp",4,2
"ogori.fukuoka.jp",ICANN,"ogori.fukuoka.jp",4,2
"okagaki.fukuoka.jp",ICANN,"*.okagaki.fukuoka.jp",4,2
"okagaki.fukuoka.jp",ICANN,"okagaki.fukuoka.jp",4,2
"okawa.fukuoka.jp",ICANN,"*.okawa.fukuoka.jp",4,2
"okawa.fukuoka.jp",ICANN,"okawa.fukuoka.jp",4,2
"oki.fukuoka.jp",ICANN,"*.oki.fukuoka.jp",4,2
"oki.fukuoka.jp",ICANN,"oki.fukuoka.jp",4,2
"omuta.fukuoka.jp",ICANN,"*.omuta.fukuoka.jp",4,2
"omuta.fukuoka.jp",ICANN,"omuta.fukuoka.jp",4,2
"onga.fukuoka.jp",ICANN,"*.onga.fukuoka.jp",4,2
"onga.fukuoka.jp",ICANN,"onga.fukuoka.jp",4,2
"onojo.fukuoka.jp",ICANN,"*.onojo.fukuoka.jp",4,2
"onojo.fukuoka.jp",ICANN,"onojo.fukuoka.jp",4,2
"oto.fukuoka.jp",ICANN,"*.oto.fukuoka.jp",4,2
"oto.fukuoka.jp",ICANN,"oto.fukuoka.jp",4,2
"saigawa.fukuoka.jp",ICANN,"*.saigawa.fukuoka.jp",4,2
"saigawa.fukuoka.jp",ICANN,"saigawa.fukuoka.jp",4,2
"sasaguri.fukuoka.jp",ICANN,"*.sasaguri.fukuoka.jp",4,2
"sasaguri.fukuoka.jp",ICANN,"sasaguri.fukuoka.jp",4,2
"shingu.fukuoka.jp",ICANN,"*.shingu.fukuoka.jp",4,2
"shingu.fukuoka.jp",ICANN,"shingu.fukuoka.jp",4,2
"shinyoshitomi.fukuoka.jp",ICANN,"*.shinyoshitomi.fukuoka.jp",4,2
"shinyoshitomi.fukuoka.jp",ICANN,"shinyoshitomi.fukuoka.jp",4,2
"shonai.fukuoka.jp",ICANN,"*.shonai.fukuoka.jp",4,2
"shonai.fukuoka.jp",ICANN,"shonai.fukuoka.jp",4,2
"soeda.fukuoka.jp",ICANN,"*.soeda.fukuoka.jp",4,2
"soeda.fukuoka.jp",ICANN,"soeda.fukuoka.jp",4,2
"sue.fukuoka.jp",ICANN,"*.sue.fukuoka.jp",4,2
"sue.fukuoka.jp",ICANN,"sue.fukuoka.jp",4,2
"tachiarai.fukuoka.jp",ICANN,"*.tachiarai.fukuoka.jp",4,2
"tachiarai.fukuoka.jp",ICANN,"tachiarai.fukuoka.jp",4,2
"tagawa.fukuoka.jp",ICANN,"*.tagawa.fukuoka.jp",4,2
"tagawa.fukuoka.jp",ICANN,"tagawa.fukuoka.jp",4,2
"takata.fukuoka.jp",ICANN,"*.takata.fukuoka.jp",4,2
"takata.fukuoka.jp",ICANN,"takata.fukuoka.jp",4,2
"toho.fukuoka.jp",ICANN,"*.toho.fukuoka.jp",4,2
"toho.fukuoka.jp",ICANN,"toho.fukuoka.jp",4,2
"toyotsu.fukuoka.jp",ICANN,"*.toyotsu.fukuoka.jp",4,2
"toyotsu.fukuoka.jp",ICANN,"toyotsu.fukuoka.jp",4,2
"tsuiki.fukuoka.jp",ICANN,"*.tsuiki.fukuoka.jp",4,2
"tsuiki.fukuoka.jp",ICANN,"tsuiki.fukuoka.jp",4,2
"ukiha.fukuoka.jp",ICANN,"*.ukiha.fukuoka.jp",4,2
"ukiha.fukuoka.jp",ICANN,"ukiha.fukuoka.jp",4,2
"umi.fukuoka.jp",ICANN,"*.umi.fukuoka.jp",4,2
"umi.fukuoka.jp",ICANN,"umi.fukuoka.jp",4,2
"usui.fukuoka.jp",ICANN,"*.usui.fukuoka.jp",4,2
"usui.fukuoka.jp",ICANN,"usui.fukuoka.jp",4,2
"yamada.fukuoka.jp",ICANN,"*.yamada.fukuoka.jp",4,2
"yamada.fukuoka.jp",ICANN,"yamada.fukuoka.jp",4,2
"yame.fukuoka.jp",ICANN,"*.yame.fukuoka.jp",4,2
"yame.fukuoka.jp",ICANN,"yame.fukuoka.jp",4,2
"yanagawa.fukuoka.jp",ICANN,"*.yanagawa.fukuoka.jp",4,2
"yanagawa.fukuoka.jp",ICANN,"yanagawa.fukuoka.jp",4,2
"yukuhashi.fukuoka.jp",ICANN,"*.yukuhashi.fukuoka.jp",4,2
"yukuhashi.fukuoka.jp",ICANN,"yukuhashi.fukuoka.jp",4,2
"aizubange.fukushima.jp",ICANN,"*.aizubange.fukushima.jp",4,2
"aizubange.fukushima.jp",ICANN,"aizubange.fukushima.jp",4,2
"aizumisato.fukushima.jp",ICANN,"*.aizumisato.fukushima.jp",4,2
"aizumisato.fukushima.jp",ICANN,"aizumisato.fukushima.jp",4,2
"aizuwakamatsu.fukushima.jp",ICANN,"*.aizuwakamatsu.fukushima.jp",4,2
"aizuwakamatsu.fukushima.jp",ICANN,"aizuwakamatsu.fukushima.jp",4,2
"asakawa.fukushima.jp",ICANN,"*.asakawa.fukushima.jp",4,2
"asakawa.fukushima.jp",ICANN,"asakawa.fukushima.jp",4,2
"bandai.fukushima.jp",ICANN,"*.bandai.fukushima.jp",4,2
"bandai.fukushima.jp",ICANN,"bandai.fukushima.jp",4,2
"date.fukushima.jp",ICANN,"*.date.fukushima.jp",4,2
"date.fukushima.jp",ICANN,"date.fukushima.jp",4,2
"fukushima.fukushima.jp",ICANN,"*.fukushima.fukushima.jp",4,2
"fukushima.fukushima.jp",ICANN,"fukushima.fukushima.jp",4,2
"furudono.fukushima.jp",ICANN,"*.furudono.fukushima.jp",4,2
"furudono.fukushima.jp",ICANN,"furudono.fukushima.jp",4,2
"futaba.fukushima.jp",ICANN,"*.futaba.fukushima.jp",4,2
"futaba.fukushima.jp",ICANN,"futaba.fukushima.jp",4,2
"hanawa.fukushima.jp",ICANN,"*.hanawa.fukushima.jp",4,2
"hanawa.fukushima.jp",ICANN,"hanawa.fukushima.jp",4,2
"higashi.fukushima.jp",ICANN,"*.higashi.fukushima.jp",4,2
"higashi.fukushima.jp",ICANN,"higashi.fukushima.jp",4,2
"hirata.fukushima.jp",ICANN,"*.hirata.fukushima.jp",4,2
"hirata.fukushima.jp",ICANN,"hirata.fukushima.jp",4,2
"hirono.fukushima.jp",ICANN,"*.hirono.fukushima.jp",4,2
"hirono.fukushima.jp",ICANN,"hirono.fukushima.jp",4,2
"iitate.fukushima.jp",ICANN,"*.iitate.fukushima.jp",4,2
"iitate.fukushima.jp",ICANN,"iitate.fukushima.jp",4,2
"inawashiro.fukushima.jp",ICANN,"*.inawashiro.fukushima.jp",4,2
"inawashiro.fukushima.jp",ICANN,"inawashiro.fukushima.jp",4,2
"ishikawa.fukushima.jp",ICANN,"*.ishikawa.fukushima.jp",4,2
"ishikawa.fukushima.jp",ICANN,"ishikawa.fukushima.jp",4,2
"iwaki.fukushima.jp",ICANN,"*.iwaki.fukushima.jp",4,2
"iwaki.fukushima.jp",ICANN,"iwaki.fukushima.jp",4,2
"izumizaki.fukushima.jp",ICANN,"*.izumizaki.fukushima.jp",4,2
"izumizaki.fukushima.jp",ICANN,"izumizaki.fukushima.jp",4,2
"kagamiishi.fukushima.jp",ICANN,"*.kagamiishi.fukushima.jp",4,2
"kagamiishi.fukushima.jp",ICANN,"kagamiishi.fukushima.jp",4,2
"kaneyama.fukushima.jp",ICANN,"*.kaneyama.fukushima.jp",4,2
"kaneyama.fukushima.jp",ICANN,"kaneyama.fukushima.jp",4,2
"kawamata.fukushima.jp",ICANN,"*.kawamata.fukushima.jp",4,2
"kawamata.fukushima.jp",ICANN,"kawamata.fukushima.jp",4,2
"kitakata.fukushima.jp",ICANN,"*.kitakata.fukushima.jp",4,2
"kitakata.fukushima.jp",ICANN,"kitakata.fukushima.jp",4,2
"kitashiobara.fukushima.jp",ICANN,"*.kitashiobara.fukushima.jp",4,2
"kitashiobara.fukushima.jp",ICANN,"kitashiobara.fukushima.jp",4,2
"koori.fukushima.jp",ICANN,"*.koori.fukushima.jp",4,2
"koori.fukushima.jp",ICANN,"koori.fukushima.jp",4,2
"koriyama.fukushima.jp",ICANN,"*.koriyama.fukushima.jp",4,2
"koriyama.fukushima.jp",ICANN,"koriyama.fukushima.jp",4,2
"kunimi.fukushima.jp",ICANN,"*.kunimi.fukushima.jp",4,2
"kunimi.fukushima.jp",ICANN,"kunimi.fukushima.jp",4,2
"miharu.fukushima.jp",ICANN,"*.miharu.fukushima.jp",4,2
"miharu.fukushima.jp",ICANN,"miharu.fukushima.jp",4,2
"mishima.fukushima.jp",ICANN,"*.mishima.fukushima.jp",4,2
"mishima.fukushima.jp",ICANN,"mishima.fukushima.jp",4,2
"namie.fukushima.jp",ICANN,"*.namie.fukushima.jp",4,2
"namie.fukushima.jp",ICANN,"namie.fukushima.jp",4,2
"nango.fukushima.jp",ICANN,"*.nango.fukushima.jp",4,2
"nango.fukushima.jp",ICANN,"nango.fukushima.jp",4,2
"nishiaizu.fukushima.jp",ICANN,"*.nishiaizu.fukushima.jp",4,2
"nishiaizu.fukushima.jp",ICANN,"nishiaizu.fukushima.jp",4,2
"nishigo.fukushima.jp",ICANN,"*.nishigo.fukushima.jp",4,2
"nishigo.fukushima.jp",ICANN,"nishigo.fukushima.jp",4,2
"okuma.fukushima.jp",ICANN,"*.okuma.fukushima.jp",4,2
"okuma.fukushima.jp",ICANN,"okuma.fukushima.jp",4,2
"omotego.fukushima.jp",ICANN,"*.omotego.fukushima.jp",4,2
"omotego.fukushima.jp",ICANN,"omotego.fukushima.jp",4,2
"ono.fukushima.jp",ICANN,"*.ono.fukushima.jp",4,2
"ono.fukushima.jp",ICANN,"ono.fukushima.jp",4,2
"otama.fukushima.jp",ICANN,"*.otama.fukushima.jp",4,2
"otama.fukushima.jp",ICANN,"otama.fukushima.jp",4,2
"samegawa.fukushima.jp",ICANN,"*.samegawa.fukushima.jp",4,2
"samegawa.fukushima.jp",ICANN,"samegawa.fukushima.jp",4,2
"shimogo.fukushima.jp",ICANN,"*.shimogo.fukushima.jp",4,2
"shimogo.fukushima.jp",ICANN,"shimogo.fukushima.jp",4,2
"shirakawa.fukushima.jp",ICANN,"*.shirakawa.fukushima.jp",4,2
"shirakawa.fukushima.jp",ICANN,"shirakawa.fukushima.jp",4,2
"showa.fukushima.jp",ICANN,"*.showa.fukushima.jp",4,2
"showa.fukushima.jp",ICANN,"showa.fukushima.jp",4,2
"soma.fukushima.jp",ICANN,"*.soma.fukushima.jp",4,2
"soma.fukushima.jp",ICANN,"soma.fukushima.jp",4,2
"sukagawa.fukushima.jp",ICANN,"*.sukagawa.fukushima.jp",4,2
"sukagawa.fukushima.jp",ICANN,"sukagawa.fukushima.jp",4,2
"taishin.fukushima.jp",ICANN,"*.taishin.fukushima.jp",4,2
"taishin.fukushima.jp",ICANN,"taishin.fukushima.jp",4,2
"tamakawa.fukushima.jp",ICANN,"*.tamakawa.fukushima.jp",4,2
"tamakawa.fukushima.jp",ICANN,"tamakawa.fukushima.jp",4,2
"tanagura.fukushima.jp",ICANN,"*.tanagura.fukushima.jp",4,2
"tanagura.fukushima.jp",ICANN,"tanagura.fukushima.jp",4,2
"tenei.fukushima.jp",ICANN,"*.tenei.fukushima.jp",4,2
"tenei.fukushima.jp",ICANN,"tenei.fukushima.jp",4,2
"yabuki.fukushima.jp",ICANN,"*.yabuki.fukushima.jp",4,2
"yabuki.fukushima.jp",ICANN,"yabuki.fukushima.jp",4,2
"yamato.fukushima.jp",ICANN,"*.yamato.fukushima.jp",4,2
"yamato.fukushima.jp",ICANN,"yamato.fukushima.jp",4,2
"yamatsuri.fukushima.jp",ICANN,"*.yamatsuri.fukushima.jp",4,2
"yamatsuri.fukushima.jp",ICANN,"yamatsuri.fukushima.jp",4,2
"yanaizu.fukushima.jp",ICANN,"*.yanaizu.fukushima.jp",4,2
"yanaizu.fukushima.jp",ICANN,"yanaizu.fukushima.jp",4,2
"yugawa.fukushima.jp",ICANN,"*.yugawa.fukushima.jp",4,2
"yugawa.fukushima.jp",ICANN,"yugawa.fukushima.jp",4,2
"anpachi.gifu.jp",ICANN,"*.anpachi.gifu.jp",4,2
"anpachi.gifu.jp",ICANN,"anpachi.gifu.jp",4,2
"ena.gifu.jp",ICANN,"*.ena.gifu.jp",4,2
"ena.gifu.jp",ICANN,"ena.gifu.jp",4,2
"gifu.gifu.jp",ICANN,"*.gifu.gifu.jp",4,2
"gifu.gifu.jp",ICANN,"gifu.gifu.jp",4,2
"ginan.gifu.jp",ICANN,"*.ginan.gifu.jp",4,2
"ginan.gifu.jp",ICANN,"ginan.gifu.jp",4,2
"godo.gifu.jp",ICANN,"*.godo.gifu.jp",4,2
"godo.gifu.jp",ICANN,"godo.gifu.jp",4,2
"gujo.gifu.jp",ICANN,"*.gujo.gifu.jp",4,2
"gujo.gifu.jp",ICANN,"gujo.gifu.jp",4,2
"hashima.gifu.jp",ICANN,"*.hashima.gifu.jp",4,2
"hashima.gifu.jp",ICANN,"hashima.gifu.jp",4,2
"hichiso.gifu.jp",ICANN,"*.hichiso.gifu.jp",4,2
"hichiso.gifu.jp",ICANN,"hichiso.gifu.jp",4,2
"hida.gifu.jp",ICANN,"*.hida.gifu.jp",4,2
"hida.gifu.jp",ICANN,"hida.gifu.jp",4,2
"higashishirakawa.gifu.jp",ICANN,"*.higashishirakawa.gifu.jp",4,2
"higashishirakawa.gifu.jp",ICANN,"higashishirakawa.gifu.jp",4,2
"ibigawa.gifu.jp",ICANN,"*.ibigawa.gifu.jp",4,2
"ibigawa.gifu.jp",ICANN,"ibigawa.gifu.jp",4,2
"ikeda.gifu.jp",ICANN,"*.ikeda.gifu.jp",4,2
"ikeda.gifu.jp",ICANN,"ikeda.gifu.jp",4,2
"kakamigahara.gifu.jp",ICANN,"*.kakamigahara.gifu.jp",4,2
"kakamigahara.gifu.jp",ICANN,"kakamigahara.gifu.jp",4,2
"kani.gifu.jp",ICANN,"*.kani.gifu.jp",4,2
"kani.gifu.jp",ICANN,"kani.gifu.jp",4,2
"kasahara.gifu.jp",ICANN,"*.kasahara.gifu.jp",4,2
"kasahara.gifu.jp",ICANN,"kasahara.gifu.jp",4,2
"kasamatsu.gifu.jp",ICANN,"*.kasamatsu.gifu.jp",4,2
"kasamatsu.gifu.jp",ICANN,"kasamatsu.gifu.jp",4,2
"kawaue.gifu.jp",ICANN,"*.kawaue.gifu.jp",4,2
"kawaue.gifu.jp",ICANN,"kawaue.gifu.jp",4,2
"kitagata.gifu.jp",ICANN,"*.kitagata.gifu.jp",4,2
"kitagata.gifu.jp",ICANN,"kitagata.gifu.jp",4,2
"mino.gifu.jp",ICANN,"*.mino.gifu.jp",4,2
"mino.gifu.jp",ICANN,"mino.gifu.jp",4,2
"minokamo.gifu.jp",ICANN,"*.minokamo.gifu.jp",4,2
"minokamo.gifu.jp",ICANN,"minokamo.gifu.jp",4,2
"mitake.gifu.jp",ICANN,"*.mitake.gifu.jp",4,2
"mitake.gifu.jp",ICANN,"mitake.gifu.jp",4,2
"mizunami.gifu.jp",ICANN,"*.mizunami.gifu.jp",4,2
"mizunami.gifu.jp",ICANN,"mizunami.gifu.jp",4,2
"motosu.gifu.jp",ICANN,"*.motosu.gifu.jp",4,2
"motosu.gifu.jp",ICANN,"motosu.gifu.jp",4,2
"nakatsugawa.gifu.jp",ICANN,"*.nakatsugawa.gifu.jp",4,2
"nakatsugawa.gifu.jp",ICANN,"nakatsugawa.gifu.jp",4,2
"ogaki.gifu.jp",ICANN,"*.ogaki.gifu.jp",4,2
"ogaki.gifu.jp",ICANN,"ogaki.gifu.jp",4,2
"sakahogi.gifu.jp",ICANN,"*.sakahogi.gifu.jp",4,2
"sakahogi.gifu.jp",ICANN,"sakahogi.gifu.jp",4,2
"seki.gifu.jp",ICANN,"*.seki.gifu.jp",4,2
"seki.gifu.jp",ICANN,"seki.gifu.jp",4,2
"sekigahara.gifu.jp",ICANN,"*.sekigahara.gifu.jp",4,2
"sekigahara.gifu.jp",ICANN,"sekigahara.gifu.jp",4,2
"shirakawa.gifu.jp",ICANN,"*.shirakawa.gifu.jp",4,2
"shirakawa.gifu.jp",ICANN,"shirakawa.gifu.jp",4,2
"tajimi.gifu.jp",ICANN,"*.tajimi.gifu.jp",4,2
"tajimi.gifu.jp",ICANN,"tajimi.gifu.jp",4,2
"takayama.gifu.jp",ICANN,"*.takayama.gifu.jp",4,2
"takayama.gifu.jp",ICANN,"takayama.gifu.jp",4,2
"tarui.gifu.jp",ICANN,"*.tarui.gifu.jp",4,2
"tarui.gifu.jp",ICANN,"tarui.gifu.jp",4,2
"toki.gifu.jp",ICANN,"*.toki.gifu.jp",4,2
"toki.gifu.jp",ICANN,"toki.gifu.jp",4,2
"tomika.gifu.jp",ICANN,"*.tomika.gifu.jp",4,2
"tomika.gifu.jp",ICANN,"tomika.gifu.jp",4,2
"wanouchi.gifu.jp",ICANN,"*.wanouchi.gifu.jp",4,2
"wanouchi.gifu.jp",ICANN,"wanouchi.gifu.jp",4,2
"yamagata.gifu.jp",ICANN,"*.yamagata.gifu.jp",4,2
"yamagata.gifu.jp",ICANN,"yamagata.gifu.jp",4,2
"yaotsu.gifu.jp",ICANN,"*.yaotsu.gifu.jp",4,2
"yaotsu.gifu.jp",ICANN,"yaotsu.gifu.jp",4,2
"yoro.gifu.jp",ICANN,"*.yoro.gifu.jp",4,2
"yoro.gifu.jp",ICANN,"yoro.gifu.jp",4,2
"annaka.gunma.jp",ICANN,"*.annaka.gunma.jp",4,2
"annaka.gunma.jp",ICANN,"annaka.gunma.jp",4,2
"chiyoda.gunma.jp",ICANN,"*.chiyoda.gunma.jp",4,2
"chiyoda.gunma.jp",ICANN,"chiyoda.gunma.jp",4,2
"fujioka.gunma.jp",ICANN,"*.fujioka.gunma.jp",4,2
"fujioka.gunma.jp",ICANN,"fujioka.gunma.jp",4,2
"higashiagatsuma.gunma.jp",ICANN,"*.higashiagatsuma.gunma.jp",4,2
"higashiagatsuma.gunma.jp",ICANN,"higashiagatsuma.gunma.jp",4,2
"isesaki.gunma.jp",ICANN,"*.isesaki.gunma.jp",4,2
"isesaki.gunma.jp",ICANN,"isesaki.gunma.jp",4,2
"itakura.gunma.jp",ICANN,"*.itakura.gunma.jp",4,2
"itakura.gunma.jp",ICANN,"itakura.gunma.jp",4,2
"kanna.gunma.jp",ICANN,"*.kanna.gunma.jp",4,2
"kanna.gunma.jp",ICANN,"kanna.gunma.jp",4,2
"kanra.gunma.jp",ICANN,"*.kanra.gunma.jp",4,2
"kanra.gunma.jp",ICANN,"kanra.gunma.jp",4,2
"katashina.gunma.jp",ICANN,"*.katashina.gunma.jp",4,2
"katashina.gunma.jp",ICANN,"katashina.gunma.jp",4,2
"kawaba.gunma.jp",ICANN,"*.kawaba.gunma.jp",4,2
"kawaba.gunma.jp",ICANN,"kawaba.gunma.jp",4,2
"kiryu.gunma.jp",ICANN,"*.kiryu.gunma.jp",4,2
"kiryu.gunma.jp",ICANN,"kiryu.gunma.jp",4,2
"kusatsu.gunma.jp",ICANN,"*.kusatsu.gunma.jp",4,2
"kusatsu.gunma.jp",ICANN,"kusatsu.gunma.jp",4,2
"maebashi.gunma.jp",ICANN,"*.maebashi.gunma.jp",4,2
"maebashi.gunma.jp",ICANN,"maebashi.gunma.jp",4,2
"meiwa.gunma.jp",ICANN,"*.meiwa.gunma.jp",4,2
"meiwa.gunma.jp",ICANN,"meiwa.gunma.jp",4,2
"midori.gunma.jp",ICANN,"*.midori.gunma.jp",4,2
"midori.gunma.jp",ICANN,"midori.gunma.jp",4,2
"minakami.gunma.jp",ICANN,"*.minakami.gunma.jp",4,2
"minakami.gunma.jp",ICANN,"minakami.gunma.jp",4,2
"naganohara.gunma.jp",ICANN,"*.naganohara.gunma.jp",4,2
"naganohara.gunma.jp",ICANN,"naganohara.gunma.jp",4,2
"nakanojo.gunma.jp",ICANN,"*.nakanojo.gunma.jp",4,2
"nakanojo.gunma.jp",ICANN,"nakanojo.gunma.jp",4,2
"nanmoku.gunma.jp",ICANN,"*.nanmoku.gunma.jp",4,2
"nanmoku.gunma.jp",ICANN,"nanmoku.gunma.jp",4,2
"numata.gunma.jp",ICANN,"*.numata.gunma.jp",4,2
"numata.gunma.jp",ICANN,"numata.gunma.jp",4,2
"oizumi.gunma.jp",ICANN,"*.oizumi.gunma.jp",4,2
"oizumi.gunma.jp",ICANN,"oizumi.gunma.jp",4,2
"ora.gunma.jp",ICANN,"*.ora.gunma.jp",4,2
"ora.gunma.jp",ICANN,"ora.gunma.jp",4,2
"ota.gunma.jp",ICANN,"*.ota.gunma.jp",4,2
"ota.gunma.jp",ICANN,"ota.gunma.jp",4,2
"shibukawa.gunma.jp",ICANN,"*.shibukawa.gunma.jp",4,2
"shibukawa.gunma.jp",ICANN,"shibukawa.gunma.jp",4,2
"shimonita.gunma.jp",ICANN,"*.shimonita.gunma.jp",4,2
"shimonita.gunma.jp",ICANN,"shimonita.gunma.jp",4,2
"shinto.gunma.jp",ICANN,"*.shinto.gunma.jp",4,2
"shinto.gunma.jp",ICANN,"shinto.gunma.jp",4,2
"showa.gunma.jp",ICANN,"*.showa.gunma.jp",4,2
"showa.gunma.jp",ICANN,"showa.gunma.jp",4,2
"takasaki.gunma.jp",ICANN,"*.takasaki.gunma.jp",4,2
"takasaki.gunma.jp",ICANN,"takasaki.gunma.jp",4,2
"takayama.gunma.jp",ICANN,"*.takayama.gunma.jp",4,2
"takayama.gunma.jp",ICANN,"takayama.gunma.jp",4,2
"tamamura.gunma.jp",ICANN,"*.tamamura.gunma.jp",4,2
"tamamura.gunma.jp",ICANN,"tamamura.gunma.jp",4,2
"tatebayashi.gunma.jp",ICANN,"*.tatebayashi.gunma.jp",4,2
"tatebayashi.gunma.jp",ICANN,"tatebayashi.gunma.jp",4,2
"tomioka.gunma.jp",ICANN,"*.tomioka.gunma.jp",4,2
"tomioka.gunma.jp",ICANN,"tomioka.gunma.jp",4,2
"tsukiyono.gunma.jp",ICANN,"*.tsukiyono.gunma.jp",4,2
"tsukiyono.gunma.jp",ICANN,"tsukiyono.gunma.jp",4,2
"tsumagoi.gunma.jp",ICANN,"*.tsumagoi.gunma.jp",4,2
"tsumagoi.gunma.jp",ICANN,"tsumagoi.gunma.jp",4,2
"ueno.gunma.jp",ICANN,"*.ueno.gunma.jp",4,2
"ueno.gunma.jp",ICANN,"ueno.gunma.jp",4,2
"yoshioka.gunma.jp",ICANN,"*.yoshioka.gunma.jp",4,2
"yoshioka.gunma.jp",ICANN,"yoshioka.gunma.jp",4,2
"asaminami.hiroshima.jp",ICANN,"*.asaminami.hiroshima.jp",4,2
"asaminami.hiroshima.jp",ICANN,"asaminami.hiroshima.jp",4,2
"daiwa.hiroshima.jp",ICANN,"*.daiwa.hiroshima.jp",4,2
"daiwa.hiroshima.jp",ICANN,"daiwa.hiroshima.jp",4,2
"etajima.hiroshima.jp",ICANN,"*.etajima.hiroshima.jp",4,2
"etajima.hiroshima.jp",ICANN,"etajima.hiroshima.jp",4,2
"fuchu.hiroshima.jp",ICANN,"*.fuchu.hiroshima.jp",4,2
"fuchu.hiroshima.jp",ICANN,"fuchu.hiroshima.jp",4,2
"fukuyama.hiroshima.jp",ICANN,"*.fukuyama.hiroshima.jp",4,2
"fukuyama.hiroshima.jp",ICANN,"fukuyama.hiroshima.jp",4,2
"hatsukaichi.hiroshima.jp",ICANN,"*.hatsukaichi.hiroshima.jp",4,2
"hatsukaichi.hiroshima.jp",ICANN,"hatsukaichi.hiroshima.jp",4,2
"higashihiroshima.hiroshima.jp",ICANN,"*.higashihiroshima.hiroshima.jp",4,2
"higashihiroshima.hiroshima.jp",ICANN,"higashihiroshima.hiroshima.jp",4,2
"hongo.hiroshima.jp",ICANN,"*.hongo.hiroshima.jp",4,2
"hongo.hiroshima.jp",ICANN,"hongo.hiroshima.jp",4,2
